Id,Predicted
22937557,58.31589371563155
11069190,86.8084786599546
14535422,77.87999358518901
29615038,55.90355732980915
28978145,149.18226663002665
9116831,162.9096805467096
4728136,56.55652622060409
26337553,56.23052497425286
20136238,94.42468850434565
19343700,168.87971696083974
16409970,135.91053172701675
25740704,180.2546463475936
27604010,263.00093270959906
29490455,257.07118721843256
9429015,203.29901254356201
17575407,51.59744804456383
17481087,229.91850553878137
29391342,215.88831871894394
16163768,97.11377720121803
21139341,197.74534791447573
301372,83.80346630089521
18824754,60.753877401536826
28652436,75.3591915818343
14762427,108.49853666814283
26338854,112.46009407185117
23902815,60.37176102660546
25289041,339.79829883097693
4325244,172.4577893441397
2695372,189.46287605689713
715070,170.63659746841364
21293326,114.84923246849938
4235620,103.47757922640247
27573123,78.58460391748358
5562710,162.68066183428155
6227341,94.10038296670385
9955143,148.0092050242495
22838613,81.01422811609852
8736291,114.05617405498833
22339572,47.98345531381693
7542840,95.595563903521
11957593,51.83889193121401
25413957,196.01311773561972
8371626,75.29358221177857
13485043,151.8297818407971
20775042,56.80312065934377
15468790,107.07710082664822
7434615,253.6376071951785
26401133,209.46213652027092
7082866,172.44828933017052
9883870,252.38238790023914
13092522,62.899016883048525
26716581,118.64403791275527
18840683,69.60783154143296
13996108,239.24338160110307
26039386,130.9553789557637
27584712,112.90652777251938
1771989,82.9220806302261
13431961,259.7706881336242
14365130,114.94084354024481
23480798,99.17671845924309
24538997,84.4844504951079
20333200,86.62297380504772
16163482,422.1193797667358
294353,67.51956171584006
16214500,98.47161222141901
12325291,373.16037954175783
918049,337.94851604395524
14110144,137.86857331493164
28670804,179.28912995701745
20504269,104.3579653231679
258740,84.22852559278188
22249905,217.1033442952647
29282847,161.56932608797024
14153242,169.4225948223339
6452188,200.39234215516476
22878070,305.0526874989662
14403485,75.13501544386747
12990172,122.94047468797605
12970522,195.55651668852272
19429274,67.14176647834167
13788900,129.172567605788
21026558,109.0669677508296
15079046,65.8459149129024
20516112,89.14393790703423
18354821,83.12996365631173
17791923,100.81279379001151
25033991,187.92689169629122
27283118,174.39257055087234
17790276,115.54437959104378
21217451,80.04743691036336
4244479,131.90836357269845
19431893,63.23666745808245
7458297,67.83039371534589
21838658,104.54746879613654
19764136,234.91216441614762
24352306,131.626079931585
3951363,50.964019475959375
3758296,75.66852662448555
8241894,86.54569185814898
12050280,106.04370544512038
27133188,62.285772342400975
22153425,114.96068854907963
4447524,194.21508159738093
21550105,65.1167428793728
3929669,138.84006635793585
19787238,231.14980678744024
12806016,175.0221831495657
16544473,195.68377898454196
2267692,110.09676850144152
756892,195.61991359939626
17450190,123.20647722589686
83243,95.2412125082094
17590481,315.65056047032715
6919971,138.3140459971965
276120,210.6414524747544
24313537,212.14916037111507
18361399,148.1219736851326
8964308,107.90873779047203
1604488,99.76069122233166
7973484,149.14353991079813
20569589,243.3028399430827
24444586,48.82828027247524
17298,193.31209543132866
26197763,61.22766072963741
2284454,1005.621488235906
16634804,79.7188949716363
2552938,183.83686619697136
26950547,222.55718673940405
25183760,189.77134525429776
10175187,63.13173354621621
19384143,195.74834779107817
8625398,185.13683860294532
6926686,80.79826254295655
27338569,105.09357390723476
26258306,104.72483485532808
6014327,95.35865615096964
26475819,50.19703315455476
13115688,143.00892510919098
3344383,226.2311805474573
27435179,53.871907698304035
3944737,123.21515954704998
23644347,60.73317513985725
21780636,160.4590953525454
5682992,86.53896643330569
253815,271.4834115184512
10038776,45.195374273756464
6809332,278.91578336728196
15037251,145.64284298466904
7516992,103.38573217609412
19307798,130.49603966198737
1132201,82.06451732226193
4359703,220.90020845690836
976167,126.73168431263203
20827546,74.70941911629986
21171726,159.6252501224727
26735765,63.18300914532933
15494542,117.84280139721105
10289124,121.00766856699698
24678015,87.25191851086228
9089306,210.08119724624203
21211033,111.33898526210857
16740779,99.05582699084958
8504231,95.26731102542969
25949165,66.37057571760064
3359001,122.90661612283013
24583519,90.22175717273316
3850493,140.8341717374866
19530652,96.08999508833914
19409691,172.71224146669704
17881079,143.0240374423233
23122670,106.08918072645208
16867729,92.25959697581774
11159781,48.37334130182137
16364491,217.92875222295442
22304581,59.89320849820831
5409372,134.43926485134466
23484328,70.44659331857368
5816154,81.63526148480373
13619661,98.38665787971598
16648750,156.06016173047482
19298911,52.948479064777935
21593872,74.36428762950739
23903189,75.33527483827878
14024257,112.9836264264321
25317793,51.24925214766789
1479113,75.06308686644287
13604994,165.87252870625832
10475047,75.71332706366826
2303583,209.86048980904923
16050081,155.54299570972378
27952152,19.951248749767473
17152350,234.29806940394232
19969420,96.73034536456568
25101138,252.79503070111508
10050847,65.35434111293806
11888948,162.79986413977423
2127713,110.49665533030466
4948953,86.90204366123963
6297613,59.10651756729142
16679726,100.47693884257554
9843826,213.55248050268554
21422090,63.43470979316485
18748170,85.60229369232414
3826037,40.44801847592132
840103,78.46877544631222
13004741,56.21456036396752
27018851,153.71881095131766
9247923,176.5564933271554
7808003,213.71095599389122
915020,131.441350709876
19787716,145.06250274665794
9318504,112.77617298526117
15412415,95.18793389033698
28302975,281.01442968599406
24538208,163.87170684939306
391948,58.84196417371377
6607833,84.60474339259844
8045421,238.92441671766593
20904409,101.54738842569566
25946172,50.076111174876274
9512419,54.80455290442907
26951357,84.89419426609822
10338696,89.12762284872676
3352608,288.99936655111475
28491822,133.75112830207217
29630309,63.69718837632196
20586035,48.179938565309044
24390991,312.1214854599952
29313136,129.91451229447773
28127009,54.7164736217028
26747409,53.61461403495642
25292558,92.41134318939375
10212686,55.3559353479222
20741563,68.30438874493247
4482783,91.27480749603647
9464046,67.91414044343355
635282,180.47570048701283
9754751,129.9857692365558
25816212,189.0902472250703
21678001,154.17084332127774
10318675,86.77494654332592
6048412,276.29255959963274
16027312,128.21061071960847
23540017,77.38395583621968
23545634,144.4513459594322
24823077,29.664390817675155
8989380,78.31288159425756
27306234,99.47581713192872
23355364,365.5538736147393
21658519,279.1903439798957
27967972,49.39502403665758
28510269,70.61413336511977
23002371,77.25706073749477
7116670,69.75157604986666
23875454,68.79011872219087
3038614,131.6466584715342
7205064,114.77932031910994
16380258,68.99805382484519
29382702,186.90579184385035
16514808,52.79760093019406
14710717,79.2326688770457
14201811,68.78960201103035
23291441,40.677133605837234
21845154,193.29205269443895
521522,61.7256357105386
11491051,193.62435166858108
13997415,128.9032079100731
1645181,142.65972226935318
6758846,174.08034892849824
27901272,120.82654356429514
18517584,143.13479227956867
19911921,183.89671060358904
13548101,121.45625693698578
25995800,237.7258578514799
18754907,84.69631718567793
13908291,281.4287732554725
27964166,255.57884732139715
10972514,139.47526751102595
19698644,184.41475290666534
29435698,191.42536421571458
1637178,183.57809943316605
8547691,98.59417991280637
29052983,116.77852595381465
259946,141.4754930301516
17405775,58.81452192731154
2660576,49.472991285312986
7094539,205.75251933871536
9831392,110.18266922401546
8119018,71.94285439954236
12070965,123.14112983680052
27366434,182.2824831106973
16122223,71.97880687103277
28680576,84.5177261661848
4756280,77.39490877246315
11849017,159.33158406912736
19981889,93.54093843555148
6660373,63.269559682553144
26258407,226.2227520501837
17847644,104.61751810457056
12604187,231.01737881689758
11007370,411.9352268863927
27975725,46.64992488014185
9960135,52.545263534423064
28182409,93.49577054123635
16394193,63.31521914217142
22885310,53.93986008978877
3553679,87.19462323875322
20228476,69.64739401103479
25933116,165.9142928396102
8052841,148.19606167802763
7177958,138.43573341872732
13378643,90.51894264475874
2204397,168.46789543143757
22866619,164.57325971654944
12287479,90.85909212888727
6759264,66.22983768916276
26199962,156.96282445550932
3531190,262.44080041482295
15067291,68.59557103184149
21343278,119.52757324161749
23256946,92.47065972066594
12346131,146.11572791549074
12972320,395.64724928873335
62230,74.07478362591209
25262332,87.17830346014644
19348233,63.89401925194569
289995,132.13714666252915
20786225,53.5429908898016
28471411,598.0946369390605
17269342,188.89359966538828
15113377,126.77339577292123
9572448,75.18804398166324
6329973,133.43947674549105
212544,152.47723726353203
6956274,60.1408976623989
7750282,101.5296067267387
272706,143.49329327348428
26893530,53.45862686273458
16333699,54.196996591968585
20540868,73.47170020478264
1972126,458.37084693903876
6937897,72.49978641193562
6113839,223.3889793200405
14851530,76.95165439468795
17861841,67.54874340377908
887292,166.02532905683967
13258556,153.6232633065037
6168663,77.78923673061105
9280902,106.93892560687793
258686,65.85438131917904
17531493,88.52161078088
26000559,61.26560811261945
23108981,262.34125009473695
29458518,263.51416065982414
26107882,715.6720741546864
12547357,90.95292367960373
19069915,154.69845328296464
27520341,172.01143494429468
12894048,36.62448848667368
6845877,150.71915937121835
28531920,252.43104318803486
9347368,275.3616081926348
22206760,78.02140629316764
20799199,188.24044333544018
14330038,138.71303055293544
18655581,172.58041206468076
29536152,554.7905116844037
21827433,216.50749631623532
28862785,159.50552785181662
29680421,199.7088906578254
19945974,123.65783790562988
7748422,101.78113834533153
14663344,169.6777895857786
9733227,146.7350606853937
19811020,98.44637660937912
18720911,114.85269505721577
11320246,93.21204912730484
16667109,71.92130573152207
27611223,65.70302785809076
18511001,197.9305164685489
6346456,228.8786238175618
19455284,96.32224196116594
13094250,70.64247978923802
15917981,224.98062757023135
4783674,73.63702012475191
18777640,59.56017775988958
893853,197.1662724652489
26934498,115.15805770447318
22278941,88.86900364348637
21081172,461.0906782593276
121473,169.968910934082
13771885,63.05636804942061
19750474,197.30903813443211
16869999,72.97980656747586
23678832,85.95181920937696
20744786,298.97090208881474
27953850,51.58830227506159
26497309,154.6714900943665
12652964,60.44657578868106
22232328,272.47016094731356
24538544,173.13953564461397
14894267,164.77136457722688
9838523,62.90420083167562
13300113,75.82409965036635
21593823,195.50057250812924
21121688,91.05243214907452
22929942,139.0261856927088
7265079,105.98748768346827
13377443,50.19616420542784
20073605,99.4488175077153
7202612,75.57187005603745
21476172,165.88515479567656
12379298,172.02451552206298
9825967,100.68435233761763
13959346,110.78146583837993
302309,350.85849962723796
19413670,80.5439848166568
14332210,128.39442188534167
16981845,332.7020075775763
16630483,201.39526337832615
3209980,67.06864784651984
29410763,384.3190667141638
20611,98.1222420761608
19785676,71.79000746084743
27544201,180.7843607453127
21610552,75.11289287574382
9487684,163.13106498419828
2919885,61.54522608650683
26420986,157.33343523477177
27573342,275.8970269433183
6986781,298.75403144461023
20009122,80.01185193862004
2730497,116.74425925357883
16321789,105.52831168904159
29521447,81.03213655890242
5507371,67.61560997837113
21516275,203.0770229053869
22531031,109.96006122789964
22016473,79.09576709921286
28736154,61.34983284187248
21367901,84.77906712963441
19158672,214.0394663252287
21921178,125.59189041536244
19604307,185.42667228957973
2641730,113.20785374277787
19624565,395.4303422841099
14175040,111.65154329265224
9444819,455.100575492253
27857198,384.6663218897918
13190121,392.12830633151634
13868137,50.24719527623655
17080093,99.2387685023442
3827442,222.78354827477776
19872862,78.02832016324533
13145377,187.82063103075185
22229817,199.8392073982695
2107939,54.16626530192418
682155,72.61866281556041
3568596,72.10421471502625
6261971,94.78005512820897
6553661,73.17262235214969
5545560,260.29862045756164
24244827,115.55404510824356
26549354,203.66046960254147
21915201,649.9181608929383
20149184,368.8948814634826
22586473,100.63298217443871
26828970,131.10286498419143
11775127,185.07701019374164
27237617,684.9539041131563
14452731,69.23641644904173
25168678,105.32057155639065
22438519,97.56503802561042
23502842,139.8464971856067
21378123,81.15228091752266
21631186,54.546179751605976
20885420,137.40370235371992
8186181,169.85145974027745
24077483,82.2480506897925
24779615,67.44000416414656
24635562,43.36894034529833
6576336,53.422489795754196
21721898,169.01190457391075
11148990,220.61931197879917
19159503,78.38185832079232
6923161,83.82176584781088
24896533,68.67404065924481
22971074,254.17713130542916
28175959,65.87880528085266
23917877,483.0399091459406
27311481,254.16532644320299
15984234,720.8569201843374
27936839,72.72817997643321
19861740,226.80550710278342
5728014,196.45150703709288
13733309,189.8697373359665
27846079,165.68729568592826
21568187,50.78011908486232
9078739,67.15950775244171
17477221,188.443880267483
5315955,125.43828445381574
25475944,48.83173646337207
3120723,148.1627810619921
27053726,133.80552602426096
24289926,129.30555870781316
3387493,181.7494527226246
29654002,156.89740324519812
8107212,85.58087323179133
12233692,61.0465868265271
21736682,83.97901520816724
9219472,109.15087531388917
11165881,67.2110590328213
24379887,99.1052666067125
16368470,209.9543271169048
7272453,124.32343518731416
23614112,168.63954259014776
23145289,206.34306092228252
7742287,72.95092324133334
11037023,82.83778092347605
13308629,93.60782576254127
22336905,668.7521452279257
22401901,140.2736492501883
16839686,113.04778574324223
18988028,76.10284187881271
6731373,50.720012365932355
17795491,102.09529058439796
28673212,203.4740490044262
1763209,57.61034467677207
10057826,151.64107083585264
21825081,138.07148639760172
18423707,307.17494443340837
732700,183.57833244345403
22768701,98.90120170002751
27904840,814.7135032279109
20296968,152.44714824257701
22009072,69.1878014320069
27248487,206.52880752253446
20007899,115.93287003746569
317905,71.87208342172353
8251228,43.122164857872264
320128,101.24545564690828
6849137,78.29296664930023
22518038,190.1134219665572
16123619,507.3300468201733
15488128,70.74046951145463
722464,114.66940807030151
21813814,79.05583144101715
27993666,85.82952636384411
13654127,149.0053437554739
27250504,70.00369728159095
17940009,97.57410828107547
413775,197.13750657909378
23871290,62.448529061926344
14023316,78.66835528705457
11983644,54.664581767385584
4739407,99.76879624528611
15717865,55.66906721543318
19194997,113.3265542305047
26914676,248.25451637535807
16673954,281.71789418458286
21799470,56.811104241718674
16311513,74.07381873592247
13276680,95.3260047822338
23109351,230.84019870046802
21354840,185.68370666723962
29359560,208.89364328358366
14686954,51.64042297856307
29057571,171.0367903489831
11352664,140.64843453780105
17314998,77.49881305109777
24656108,176.12188662927935
9312190,189.63602898835524
18488058,98.6589026534403
17813907,204.79341935623137
15108887,54.07068996030124
1914787,59.9110264856319
25184175,189.77134525429776
6423589,80.75522850555036
3181834,1061.1709010029942
14106099,186.28674283062256
325429,184.16970874430106
17925111,112.6341627303708
29588587,59.92301106172671
16323024,210.3196776143507
4700265,89.5694532940554
3913635,170.70907214597938
22051355,105.23340700754072
23608727,71.30569215402237
1813829,68.92790918275008
1984390,157.12434826859143
29232781,56.10253246508727
25777661,54.7823131990055
14705110,148.01936166234566
17515734,48.98301540922929
26425874,39.11325002440507
11190701,82.41976780474992
19430305,111.45674931952905
26423738,205.7220415470975
10075145,318.2075458953107
4063357,139.59713947530426
2087663,116.07215059814766
4126452,179.4725719947073
1108309,83.0856952585124
4891616,114.75719079518403
25680422,88.08235129000307
27926311,118.75987813809205
21514852,62.22904056544717
25346842,61.622982760463195
22045554,68.43575761587266
12964763,130.88743712092605
9596708,229.53379206784726
27464651,204.28068301917068
13802195,127.49369628246454
15928889,52.87237756881898
3662827,210.70393175680024
10040649,92.85479104402036
5538720,67.58451015773687
11435936,224.0223239175623
25255024,159.9441437000678
24366897,84.52288085435973
12447273,117.78113101293279
3168120,167.67790545067507
26874727,50.937609839379306
332525,126.80287002710358
10015258,110.91463808382217
27304971,86.32803998154097
29186776,94.5850119747683
13666116,68.25311167232164
24044039,58.28776829435022
20498653,66.248223193867
25266169,63.752694717533274
21733997,112.47187548672149
21264068,118.60128688315568
19341760,177.66069231134276
17329090,203.18458194519968
23594177,248.83155372032212
7480229,62.74831004358079
22906559,65.22734356192443
2210281,88.69414460367112
2636762,138.95892496604253
18476851,45.146923626088835
18402568,45.61224589030147
17297467,45.22241671984549
13394,84.6682089555242
17623200,425.67524586880387
5040218,102.14121606610364
466277,203.08427519922486
24528299,91.78833735426035
4824146,115.70081277087463
7496203,63.766285882192776
5613334,69.90568746334831
20586070,274.03866348204645
28543486,232.04775474444477
29306568,256.1796296624339
3508355,119.89900526413982
8423636,167.0036077225803
4090748,136.42308230218302
16893030,134.275573184628
11618854,63.09467511825252
19356281,229.22273641587176
18753406,99.62366007116644
22615158,98.65541572168486
11563821,139.5590464885209
17147561,87.57254044696522
9149435,173.15729621209096
22705115,122.4082290650027
13156126,285.91773330507453
12776694,97.54626980766263
6464070,72.79194883615807
24287857,107.94419251256447
8411164,185.79592320165617
27610608,208.6447269059735
7637047,185.4783555432815
23101845,90.54314582068191
28312421,156.40806789940322
16406680,297.0460593407088
3369826,188.98324806725773
23575358,181.436301393576
21289856,191.87825255984905
25872636,605.7359071036196
19327508,76.97816199078588
14065821,192.56269092643416
15534686,69.32228137207848
15972733,87.89231491529979
27057790,36.8647015128406
2671926,117.68129680628303
26739303,54.09516205990047
27201257,130.63815550513974
22065495,62.35428009336028
15166520,46.89379060929351
11739698,146.60409732336407
17031720,102.99730104163199
21746100,235.44097348033
21922407,161.70951365715234
13938420,76.57198236259033
2091367,58.93413864649933
21736808,197.03516093681935
21782833,294.2068763849813
25834338,142.80372508609864
16179120,101.5157175587938
23062969,78.11279396498682
19360201,167.5750242248702
21344762,123.10672971383596
13952319,99.52136589979337
26608031,202.22099695901508
3238355,82.25230379212762
29149618,125.20504798733656
829083,149.9197497760256
15529123,182.9908418099274
22020786,114.53177346609304
9614760,95.00151484008569
17941948,80.72140432962044
19980048,228.02958565416463
7025693,79.51981592733017
25590511,236.40673241254842
28437023,111.36012077569345
22354348,265.07791933556035
20815456,99.27626881779045
26520935,46.18513937849942
29238311,197.3610873844953
16546876,68.89345216763091
27579844,413.8160352136516
28940279,77.64917351394276
15491431,104.11105162013044
9826081,42.606831999870785
239733,100.25914878713759
13876040,134.37248945185303
21948983,111.07918731666066
10115375,64.92787390914984
22294102,181.08735050541654
20874820,92.72886926822564
3012871,165.96678708785424
29652515,397.8916634153661
15285181,106.24641268490831
15248135,76.25956465693677
9260616,91.38604760638357
9403937,149.5770136286966
19171773,82.85534968689633
28894636,89.85395300563674
25806336,52.63134714116948
6347713,135.08689664697675
20212025,103.1522519430227
18721845,75.22666565599353
16465690,95.76687408350212
21633501,466.3574463481113
4744487,154.1935777217788
22706985,209.98836953706115
22191760,184.406848129808
1251566,149.76500769979492
20933848,54.82979081291312
25713663,47.31908361170329
23480048,107.17943936434997
23620518,200.65933660762047
5334478,206.4854077225941
21961462,144.1801735716185
5936796,77.38261984164643
4174115,369.4888820457751
21636155,59.58268920598413
4128428,182.52940514012363
819893,57.0250751503933
24521322,189.77134525429776
13077370,79.37262272034518
3686493,190.43759910534024
15956772,52.46212300016113
266146,136.74141425698133
16081134,54.59581582550437
22830328,151.30146882162427
4717237,107.7074198314814
1502018,75.70148596881238
27951070,74.5148790811672
13670376,218.97800207602987
26598477,443.8252630176777
272044,176.774696193535
4774658,121.78875006888717
23516943,46.82329584412274
16487559,64.86561225611906
27136639,95.12077866139252
1928570,147.42583351086276
12917057,164.22978708570133
21864747,96.45918935198156
27778703,187.52708117618278
12385794,238.1776743204953
29504721,399.11947371706407
6108021,121.88105824029428
21604003,86.60606736262345
11282788,110.72021338061073
29751478,183.11605817839722
25664429,67.99497411484458
23513769,91.67058968862855
10083580,69.47890100930317
14639920,186.76243813482117
15378469,77.98785208309923
16614713,79.26447701737379
17856672,179.2544646552823
29543716,279.494843485766
6886371,170.85073063733412
25516958,186.07335875307547
20212707,74.69573474383186
4454400,206.44830482414895
21116651,145.19001200266513
2521380,151.4072388053642
12836502,145.99429554334634
5825173,174.80814330431153
27106892,304.1428906828495
14952357,52.60769868167344
8312148,231.32544670168346
26306276,93.51148985184784
3411815,66.47613993970205
7859932,76.43025896192847
24676554,109.8099346166729
21594436,220.0656528923565
9373167,115.57755940232862
22419930,70.54684929477578
27486387,182.83092967328798
27584413,114.06289657913852
16837628,28.376142182123413
13426681,228.69923199271742
23565268,251.93763441624458
4198764,94.017059679451
27530069,229.9711463000512
25871075,287.5762390478181
22703920,56.57850542157933
8795721,98.52032406513793
3540722,158.76671459385145
13711439,148.39404513845867
9740264,112.72445859449269
11261146,165.12434306484104
5742795,112.39441150874204
26866483,63.03819333429149
21862079,155.27665066658292
20476397,243.70403199924257
3337808,461.92339945092965
24049220,302.55167244365197
26131183,51.36874254329427
14446717,153.5685614129675
15867800,83.48007760306068
8666770,182.93110233938538
16735848,47.80741825210067
29480988,101.95339039333047
24750367,46.064800795502535
29058736,69.46660748616995
29461095,168.7649615880049
24495291,56.56627302529018
23913344,251.71886392632643
22400568,121.50852020464477
26948963,56.38706774609359
14320998,83.67888566684148
28610673,79.46770701875093
11438999,83.30837844009355
9118945,61.81213964699985
1461873,82.64912568065986
13813731,64.60841955075749
29413438,110.72180956762652
26869596,143.98083395985566
8405978,98.77130287926109
995169,227.66938221130434
9710117,85.01661607271764
12359146,156.53714429844896
8104879,141.76202579386904
18194482,106.73153867110199
9918963,155.40174320000335
23840461,37.60429178359047
9679720,66.44381208261876
8751691,67.36257836282684
975250,54.74890177486882
4275729,157.42864965583527
23219659,153.46561279153056
24101160,398.33929681933614
8172864,93.17595205388044
29706049,285.34219359959167
22151092,64.77412789906388
23360836,208.23042276017264
3689140,222.16213368069472
24041631,56.05299947482766
1316961,104.58666964239988
11873821,96.0909005032285
3717427,127.79916936883666
26033423,380.78280856931616
2494739,143.0054968043178
14660126,315.78763872099125
21982618,58.867890541581076
4865377,173.294809065073
12780475,97.20056333217444
23024065,182.31223290585393
3272161,168.55892092517482
16664273,108.56892398639397
18209795,90.9980044534126
19142273,62.743322281148735
24582124,81.79648885852514
8204305,112.82708710284862
12869567,261.86323416107126
2051675,69.26847762296451
15127414,136.94909359025496
4737392,95.36534760654452
29569979,56.928113478530626
26534723,99.71718859638403
17456123,56.66055647218389
4126676,181.76640325339127
17464043,89.80830411761802
24409829,181.25910361608555
27572554,62.676323055046616
767286,98.19127284762105
26055709,53.770710079438814
17118782,174.0178492399936
5883159,202.08991760983523
15219855,181.61233521567198
6560165,216.08886484489838
10017050,62.399511449361164
24391676,648.0412751853994
15562465,133.8586418382403
26438753,185.88408993265932
23808715,160.2239664131469
21967379,91.84321489889867
25580113,441.7096902425532
747316,136.01896370723696
18358792,245.64300058497562
21501622,124.88145589330989
3465651,55.27201981858434
22118980,71.09041060497408
15378960,158.75151092272188
23596011,62.413744577168394
187979,189.3231151366768
25451077,178.10969847066573
20205846,58.23746149583299
4753918,81.42383015864758
64361,163.4873668603444
13658407,154.7603023155553
12342876,167.39623182422548
21365379,191.26600797664634
18267345,87.74118741992127
21140951,308.3840889040468
6258983,93.49644442019473
28086391,99.96248122983647
27261014,79.63971082519792
9050105,213.00288173243385
3376999,182.4851304253617
28723300,176.09163303680768
26098654,203.49157447167576
13061064,102.46737792720371
10635913,174.49067117885946
6282629,137.56123015537528
11514756,269.8376090799964
22087030,319.3310979980656
5006113,538.562780691081
11323125,86.13940153673151
12009807,165.13120415241698
8738438,433.7964577740843
18501885,134.79284227955108
20202971,181.26753343690862
23508956,215.7533529738565
25902370,295.8161918635293
10156314,98.87621016524167
29183445,222.15048333958967
9825448,127.3818937860321
22447855,142.04659963160975
28732842,69.20088715554054
19827778,127.01472760525597
786727,118.28582658538242
20257148,86.32175908757053
16767867,150.5065393922382
13575747,137.02801105597698
19162441,129.48290071497132
12389931,186.50394989293122
20618578,48.900027652091595
7221239,161.87803583153638
3912794,63.9262956457399
690553,229.82989900749408
2254412,659.4883148159992
6239753,54.11075897027406
26847619,58.64404938945907
8886910,132.97673245980718
15806018,71.4241516372868
13235951,90.3535955946055
10342806,83.4058673960612
19933967,178.40907575285067
23714378,70.13370180290305
21578513,55.22631355654676
13859196,59.26626848248426
925240,228.91832569097082
9597258,49.393027606959535
25287087,79.32876604255374
5241757,229.26867868881914
21929935,110.90098385296339
21483653,68.03054796354509
20958738,61.6299436854566
10100474,186.98090955258056
5003437,58.844500837603086
9093032,49.90074603709715
21770746,182.87022672659788
559324,300.5891069385428
23302260,157.9242926204182
27466393,82.1391978573759
3426028,82.48073616549621
16533749,41.645581311300695
4216435,115.79742942976597
22777530,80.3605355337551
24734792,64.53357779272564
1520806,151.20677145551588
22214594,208.2218802019873
17669867,43.74158274998901
3068852,133.8578904346846
26810466,132.6311215575438
26275643,204.50747191793
4077428,152.89108192603712
23121375,152.02480167699903
29209620,214.0533417086915
19787770,63.894874516483284
19016912,65.80190898411809
22066635,249.73402779903353
25127644,195.20542646988366
3302932,315.7948567568954
16163323,119.26933720462401
22245972,75.90775748742914
12950979,74.5528938699572
11377233,43.35957598223971
21934181,64.75846978757775
20994326,46.56716371011209
17192309,164.8993157168606
659880,62.267986078803354
22731353,194.75890457826833
21947039,311.4074294954254
29453891,68.24911817638908
13709619,94.5922391663015
15099149,54.456548824876
28603871,190.20195203924277
3825437,163.02443381626088
27490389,355.93249995165274
14297224,149.7449058497233
21609424,52.05606839488258
28890259,139.73753613231457
8887748,58.9506015901132
28071460,118.88961107131777
23808032,124.51221809111227
16811364,52.50460935251164
21484947,346.8354911879427
19533966,176.14194064537236
26553542,63.372822492188746
12051116,162.4173231152385
13019720,404.42939968668486
9231257,104.580964121819
4694622,55.685382416973745
28661064,177.90388854832605
18448556,91.2492316638859
13124737,198.948508132646
